unnamed: 0,pid,area,ms.subclass,ms.zoning,lot.frontage,lot.area,street,alley,lot.shape,land.contour,utilities,lot.config,land.slope,neighborhood,condition.1,condition.2,bldg.type,house.style,overall.qual,overall.cond,year.built,year.remod.add,roof.style,roof.matl,exterior.1st,exterior.2nd,mas.vnr.type,mas.vnr.area,exter.qual,exter.cond,foundation,bsmt.qual,bsmt.cond,bsmt.exposure,bsmtfin.type.1,bsmtfin.sf.1,bsmtfin.type.2,bsmtfin.sf.2,bsmt.unf.sf,total.bsmt.sf,heating,heating.qc,central.air,electrical,x1st.flr.sf,x2nd.flr.sf,low.qual.fin.sf,bsmt.full.bath,bsmt.half.bath,full.bath,half.bath,bedroom.abvgr,kitchen.abvgr,kitchen.qual,totrms.abvgrd,functional,fireplaces,fireplace.qu,garage.type,garage.yr.blt,garage.finish,garage.cars,garage.area,garage.qual,garage.cond,paved.drive,wood.deck.sf,open.porch.sf,enclosed.porch,x3ssn.porch,screen.porch,pool.area,pool.qc,fence,misc.feature,misc.val,mo.sold,yr.sold,sale.type,sale.condition
420,50420,1962,50,RM,57.0,8094,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,888.0,888.0,GasA,Ex,Y,SBrkr,888,1074,0,0.0,0.0,1,1,4,1,TA,9,Typ,1,TA,Detchd,1915.0,Unf,2.0,572.0,TA,TA,Y,160,0,364,0,0,0,,GdPrv,,0,6,2010,WD ,Normal
424,40423,2690,60,RL,95.0,12350,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,986.0,Unf,0.0,379.0,1365.0,GasA,Ex,Y,SBrkr,1365,1325,0,1.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2009.0,RFn,3.0,864.0,TA,TA,Y,0,197,0,0,0,0,,,,0,7,2009,New,Partial
565,40564,1664,20,RL,93.0,12299,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1978,1985,Gable,CompShg,Plywood,Plywood,Stone,67.0,TA,TA,CBlock,Gd,TA,No,GLQ,1328.0,Unf,0.0,201.0,1529.0,GasA,TA,Y,SBrkr,1664,0,0,1.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1978.0,Fin,2.0,663.0,TA,TA,Y,0,0,0,0,0,0,,,,0,9,2007,WD ,Normal
606,50606,2432,90,RL,70.0,7700,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,2Story,5,2,1985,1986,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Po,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1216.0,1216.0,GasA,Gd,Y,SBrkr,1216,1216,0,0.0,0.0,4,2,4,2,TA,10,Typ,0,,Attchd,1985.0,Unf,2.0,616.0,TA,Fa,Y,200,0,0,0,0,0,,,Shed,600,2,2010,WD ,Normal
85,50085,1163,20,RM,49.0,5820,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,8,1955,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,256.0,Unf,0.0,906.0,1162.0,GasA,Ex,Y,SBrkr,1163,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1955.0,Unf,1.0,220.0,Fa,TA,Y,142,98,0,0,0,0,,,,0,7,2006,WD ,Normal
342,40341,1683,60,RL,70.0,11184,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,92.0,TA,TA,CBlock,TA,TA,No,LwQ,226.0,Rec,500.0,192.0,918.0,GasA,Gd,Y,SBrkr,918,765,0,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1978.0,RFn,2.0,440.0,TA,TA,Y,243,0,0,0,0,0,,,,0,7,2009,WD ,Normal
342,50342,1577,50,RL,65.0,6435,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,972.0,972.0,GasA,Gd,Y,SBrkr,972,605,0,0.0,0.0,1,0,3,1,Fa,6,Typ,1,Gd,Detchd,1939.0,Unf,1.0,312.0,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2006,WD ,Normal
629,40628,1144,20,RL,80.0,10000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1961,1983,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,594.0,Unf,0.0,270.0,864.0,GasA,Ex,Y,SBrkr,1144,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1961.0,RFn,1.0,264.0,TA,TA,Y,165,0,0,0,0,0,,GdWo,Shed,400,3,2009,WD ,Normal
585,40584,2364,20,RL,100.0,12919,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2188.0,Unf,0.0,142.0,2330.0,GasA,Ex,Y,SBrkr,2364,0,0,1.0,0.0,2,1,2,1,Ex,11,Typ,2,Gd,Attchd,2009.0,Fin,3.0,820.0,TA,TA,Y,0,67,0,0,0,0,,,,0,3,2010,New,Partial
699,40698,1501,20,RL,78.0,10335,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,679.0,Unf,0.0,811.0,1490.0,GasA,Ex,Y,SBrkr,1501,0,0,1.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,1999.0,RFn,2.0,577.0,TA,TA,Y,144,29,0,0,0,0,,,,0,6,2009,WD ,Normal
834,40833,1450,75,RM,53.0,5350,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,8,1920,1965,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,116.0,Unf,0.0,508.0,624.0,GasA,Ex,Y,SBrkr,730,720,0,0.0,0.0,1,0,3,1,TA,7,Typ,0,,Detchd,1935.0,Unf,1.0,288.0,TA,TA,Y,0,192,0,0,0,0,,MnPrv,,0,3,2008,WD ,Normal
767,50767,1611,60,RL,80.0,9760,Pave,,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,360.0,TA,TA,CBlock,TA,TA,Gd,GLQ,674.0,LwQ,106.0,0.0,780.0,GasA,TA,Y,SBrkr,798,813,0,1.0,0.0,1,1,4,1,TA,7,Typ,0,,Attchd,1964.0,RFn,2.0,442.0,TA,TA,Y,328,128,0,0,189,0,,,,0,6,2008,WD ,Normal
601,40600,1114,20,RL,63.0,13072,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1114.0,1114.0,GasA,Ex,Y,SBrkr,1114,0,0,0.0,0.0,1,1,3,1,Gd,6,Typ,0,,Detchd,2005.0,Unf,2.0,576.0,TA,TA,Y,248,102,0,0,0,0,,,,0,5,2009,WD ,Normal
363,40362,1474,80,RL,,8530,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Gd,Y,SBrkr,804,670,0,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1995.0,Fin,2.0,400.0,TA,TA,Y,120,72,0,0,0,0,,,Shed,700,5,2009,WD ,Normal
73,50073,1458,20,RL,,9535,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,450.0,TA,TA,CBlock,TA,TA,No,BLQ,194.0,LwQ,982.0,0.0,1176.0,GasA,TA,Y,SBrkr,1458,0,0,1.0,0.0,1,1,3,1,TA,7,Typ,1,TA,Attchd,1967.0,Unf,2.0,512.0,TA,TA,Y,284,0,0,0,0,0,,MnPrv,,0,7,2006,WD ,Normal
327,50327,1582,50,RM,51.0,6120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,273.0,Unf,0.0,679.0,952.0,GasA,TA,Y,FuseA,994,588,0,0.0,0.0,2,0,3,1,TA,6,Typ,1,Gd,Detchd,1938.0,Unf,1.0,250.0,Fa,TA,Y,189,0,34,150,0,0,,,,0,2,2009,WD ,Normal
532,40531,1984,60,RM,57.0,8094,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,8,1910,1983,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,Mn,Rec,196.0,Unf,0.0,1046.0,1242.0,GasA,Gd,Y,SBrkr,1242,742,0,0.0,0.0,2,0,5,1,TA,8,Typ,0,,Detchd,,,1.0,360.0,,,Y,64,0,180,0,0,0,,MnPrv,Shed,1000,9,2008,WD ,Normal
136,40135,1661,60,RL,43.0,10667,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,PosN,Norm,1Fam,2Story,7,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,385.0,ALQ,344.0,70.0,799.0,GasA,Ex,Y,SBrkr,827,834,0,1.0,0.0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,1996.0,RFn,2.0,550.0,TA,TA,Y,158,61,0,0,0,0,,,,0,4,2009,ConLw,Normal
730,40729,2758,60,RL,118.0,13654,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,365.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1704.0,1704.0,GasA,Ex,Y,SBrkr,1722,1036,0,0.0,0.0,2,1,4,1,Ex,9,Typ,1,Ex,BuiltIn,2005.0,Fin,3.0,814.0,TA,TA,Y,282,55,0,0,0,0,,,,0,5,2007,WD ,Normal
503,40502,864,20,RL,60.0,9000,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,240.0,Unf,0.0,624.0,864.0,GasA,Gd,Y,SBrkr,864,0,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,1986.0,Unf,2.0,576.0,TA,TA,Y,200,0,0,0,0,0,,GdWo,,0,7,2009,WD ,Normal
266,50266,1501,160,FV,24.0,2280,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,342.0,TA,TA,PConc,Gd,TA,No,GLQ,565.0,Unf,0.0,179.0,744.0,GasA,Gd,Y,SBrkr,757,744,0,1.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Detchd,1999.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,,,,0,9,2007,WD ,Normal
1,40000,856,30,RL,,7890,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,238.0,Unf,0.0,618.0,856.0,GasA,TA,Y,SBrkr,856,0,0,1.0,0.0,1,0,2,1,TA,4,Typ,1,Gd,Detchd,1939.0,Unf,2.0,399.0,TA,TA,Y,0,0,0,0,166,0,,,,0,3,2010,WD ,Normal
220,50220,1193,20,RL,85.0,11050,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1975,1975,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,636.0,Unf,0.0,540.0,1176.0,GasA,Fa,Y,SBrkr,1193,0,0,0.0,0.0,2,0,3,1,TA,5,Typ,1,TA,Attchd,1975.0,Unf,2.0,506.0,TA,TA,Y,40,0,0,0,0,0,,,,0,8,2009,WD ,Normal
735,40734,990,20,RL,60.0,8072,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,746.0,Unf,0.0,244.0,990.0,GasA,Ex,Y,SBrkr,990,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,2000.0,Unf,2.0,480.0,TA,TA,Y,0,64,0,0,0,0,,,,0,5,2009,WD ,Normal
731,40730,1787,20,RL,,14781,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,1753.0,1753.0,GasA,Ex,Y,SBrkr,1787,0,0,0.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2001.0,RFn,3.0,748.0,TA,TA,Y,198,150,0,0,0,0,,,,0,8,2006,WD ,Normal
102,40101,1689,20,RL,74.0,9990,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,1383.0,Unf,0.0,297.0,1680.0,GasA,Gd,Y,SBrkr,1689,0,0,1.0,0.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1991.0,Unf,2.0,432.0,TA,TA,Y,428,120,0,0,0,0,,,,0,7,2008,WD ,Normal
722,50722,1316,50,RM,50.0,5500,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,234.0,ALQ,692.0,0.0,926.0,GasA,TA,Y,SBrkr,926,0,390,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Detchd,1974.0,Unf,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2010,WD ,Normal
235,40234,995,30,RM,51.0,6120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,6,1925,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,960.0,960.0,GasA,Gd,Y,SBrkr,995,0,0,0.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1926.0,Unf,1.0,264.0,TA,TA,Y,0,15,51,0,0,0,,MnPrv,,0,3,2009,WD ,Abnorml
119,50119,1498,60,RL,,13031,Pave,,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,592.0,Unf,0.0,99.0,691.0,GasA,Gd,Y,SBrkr,691,807,0,0.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1995.0,Fin,2.0,409.0,TA,TA,Y,315,44,0,0,0,0,,,,0,7,2006,WD ,Normal
771,40770,1080,50,RM,44.0,5914,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,9,1890,1996,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,684.0,684.0,GasA,Gd,Y,SBrkr,684,396,0,0.0,0.0,1,0,3,1,Gd,5,Typ,0,,,,,0.0,0.0,,,N,0,165,30,0,0,0,,,,0,9,2008,WD ,Normal
223,50223,1930,60,RL,61.0,11339,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,5,1979,1979,Hip,WdShake,HdBoard,Plywood,BrkFace,549.0,TA,TA,CBlock,Gd,TA,No,ALQ,758.0,Unf,0.0,22.0,780.0,GasA,TA,Y,SBrkr,1085,845,0,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1979.0,Fin,2.0,481.0,TA,TA,Y,192,72,0,0,0,0,,,,0,3,2007,WD ,Normal
501,50501,864,20,RL,140.0,19138,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,120.0,Unf,0.0,744.0,864.0,GasA,Ex,Y,SBrkr,864,0,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,,Detchd,1951.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2010,WD ,Normal
5,50005,1561,120,RL,60.0,7313,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,1153.0,Unf,0.0,408.0,1561.0,GasA,Ex,Y,SBrkr,1561,0,0,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005.0,Fin,2.0,556.0,TA,TA,Y,203,47,0,0,0,0,,,,0,8,2007,WD ,Normal
112,50112,1786,60,RL,69.0,9337,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,648.0,Unf,0.0,176.0,824.0,GasA,Ex,Y,SBrkr,905,881,0,1.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,1997.0,RFn,2.0,684.0,TA,TA,Y,0,162,0,0,0,0,,,,0,5,2007,WD ,Normal
509,50509,936,20,RL,74.0,5868,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,248.0,Rec,240.0,448.0,936.0,GasA,Ex,Y,SBrkr,936,0,0,1.0,0.0,1,0,2,1,TA,4,Typ,0,,Attchd,1956.0,Fin,1.0,308.0,TA,TA,Y,0,0,80,0,160,0,,,,0,5,2010,WD ,Normal
727,50727,1620,20,RL,,9991,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,4,1976,1993,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,1116.0,Unf,0.0,165.0,1281.0,GasA,Ex,Y,SBrkr,1620,0,0,1.0,0.0,2,0,3,1,TA,8,Min1,1,TA,Attchd,1993.0,Unf,2.0,490.0,TA,TA,Y,120,78,0,0,0,0,,GdWo,,0,6,2009,WD ,Normal
320,40319,1720,60,RL,89.0,11645,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,860.0,860.0,GasA,Ex,Y,SBrkr,860,860,0,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,2004.0,RFn,2.0,565.0,TA,TA,Y,0,70,0,0,0,0,,,,0,8,2006,WD ,Normal
571,50571,2634,90,RL,91.0,11643,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,5,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,BrkFace,368.0,TA,TA,CBlock,TA,TA,No,LwQ,500.0,Unf,0.0,748.0,1248.0,GasA,TA,Y,SBrkr,1338,1296,0,1.0,1.0,2,2,6,2,TA,12,Typ,0,,Detchd,1969.0,Unf,4.0,968.0,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2009,WD ,Normal
675,50675,1675,60,RL,,24682,Pave,,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,841.0,841.0,GasA,Ex,Y,SBrkr,892,783,0,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1999.0,Fin,2.0,502.0,TA,TA,Y,0,103,0,0,0,0,,,,0,6,2009,WD ,Normal
129,50129,1464,60,RL,73.0,8814,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,2Story,5,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,732.0,Unf,0.0,0.0,732.0,GasA,Ex,Y,SBrkr,732,732,0,0.0,0.0,1,1,4,1,TA,7,Typ,0,,Attchd,1968.0,Unf,2.0,470.0,TA,TA,Y,0,40,0,0,0,0,,,,0,6,2008,WD ,Normal
622,50622,936,90,RM,60.0,7200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,936.0,Unf,0.0,0.0,936.0,GasA,TA,Y,SBrkr,936,0,0,1.0,0.0,1,0,2,1,TA,4,Typ,0,,Detchd,1980.0,Unf,2.0,672.0,TA,TA,Y,49,0,0,0,0,0,,,,0,8,2007,WD ,Normal
746,40745,1732,60,RL,77.0,9206,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,741.0,741.0,GasA,TA,Y,SBrkr,977,755,0,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1985.0,Fin,2.0,476.0,TA,TA,Y,192,46,0,0,0,0,,,,0,6,2010,WD ,Normal
412,50412,1204,120,RL,30.0,3701,Pave,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1987,1987,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1191.0,1191.0,GasA,TA,Y,SBrkr,1204,0,0,0.0,0.0,2,0,2,1,TA,5,Typ,0,,Attchd,1987.0,RFn,2.0,461.0,TA,TA,Y,120,70,0,0,0,0,,,,0,8,2006,WD ,Normal
613,50613,2014,70,RM,62.0,9856,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1900,2005,Hip,CompShg,CemntBd,CmentBd,None,0.0,Gd,Gd,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,716.0,716.0,GasA,Ex,Y,FuseA,1007,1007,0,0.0,0.0,2,0,5,1,TA,8,Typ,0,,Detchd,1900.0,Unf,2.0,624.0,TA,TA,Y,0,72,167,0,0,0,,,,0,6,2006,WD ,Normal
541,40540,1638,120,FV,,4765,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2000,2000,Hip,CompShg,MetalSd,MetalSd,BrkFace,260.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1027.0,Unf,0.0,587.0,1614.0,GasA,Ex,Y,SBrkr,1638,0,0,1.0,0.0,2,0,2,1,Ex,5,Typ,1,TA,Attchd,2000.0,Fin,2.0,495.0,TA,TA,Y,230,68,0,0,0,0,,,,0,7,2008,WD ,Normal
754,50754,1718,20,RL,79.0,10637,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,336.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1288.0,Unf,0.0,417.0,1705.0,GasA,Ex,Y,SBrkr,1718,0,0,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3.0,826.0,TA,TA,Y,208,44,0,0,0,0,,,,0,9,2009,WD ,Normal
196,40195,1663,20,RL,,53227,Pave,,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,1Story,4,6,1954,1994,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,BLQ,1116.0,Unf,0.0,248.0,1364.0,GasA,Ex,Y,SBrkr,1663,0,0,1.0,0.0,1,0,2,1,Gd,6,Min1,2,Gd,Attchd,1954.0,Fin,2.0,529.0,TA,TA,Y,224,137,0,0,0,0,,,,0,3,2008,WD ,Normal
441,40440,1409,20,RL,44.0,12864,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1392.0,Unf,0.0,17.0,1409.0,GasA,Ex,Y,SBrkr,1409,0,0,1.0,0.0,1,1,1,1,Gd,4,Typ,1,Gd,Attchd,2002.0,RFn,2.0,576.0,TA,TA,Y,0,144,0,0,145,0,,,,0,7,2007,WD ,Normal
918,40917,334,20,RL,50.0,5000,Pave,,Reg,Low,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,1,3,1946,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,Fa,Fa,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,Fa,N,FuseF,334,0,0,0.0,0.0,1,0,1,1,Fa,2,Typ,0,,,,,0.0,0.0,,,N,0,0,0,0,0,0,,,,0,1,2007,WD ,Normal
